,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
1763,0.642,0.741,6.0,-5.204,0.0,0.163,0.187,1.25e-06,0.146,0.72,76.016,audio_features,6NGeKy2lLt86dxDjJAtBFk,spotify:track:6NGeKy2lLt86dxDjJAtBFk,https://api.spotify.com/v1/tracks/6NGeKy2lLt86dxDjJAtBFk,https://api.spotify.com/v1/audio-analysis/6NGeKy2lLt86dxDjJAtBFk,154958.0,4.0,
1764,0.714,0.636,8.0,-5.286,1.0,0.201,0.36,0.0,0.112,0.52,166.049,audio_features,6Ur6u4Ici7NYBiuGEEkNMP,spotify:track:6Ur6u4Ici7NYBiuGEEkNMP,https://api.spotify.com/v1/tracks/6Ur6u4Ici7NYBiuGEEkNMP,https://api.spotify.com/v1/audio-analysis/6Ur6u4Ici7NYBiuGEEkNMP,115722.0,4.0,
1765,0.671,0.714,7.0,-5.373,1.0,0.21,0.0844,1.48e-06,0.0568,0.477,105.137,audio_features,27356GVuMPFWiJSZCragoM,spotify:track:27356GVuMPFWiJSZCragoM,https://api.spotify.com/v1/tracks/27356GVuMPFWiJSZCragoM,https://api.spotify.com/v1/audio-analysis/27356GVuMPFWiJSZCragoM,140693.0,3.0,
1766,0.646,0.656,11.0,-6.798,0.0,0.0743,0.0949,0.0,0.103,0.501,160.065,audio_features,11p2ty4w5GpoFL4vcK0Cru,spotify:track:11p2ty4w5GpoFL4vcK0Cru,https://api.spotify.com/v1/tracks/11p2ty4w5GpoFL4vcK0Cru,https://api.spotify.com/v1/audio-analysis/11p2ty4w5GpoFL4vcK0Cru,168751.0,4.0,
1767,0.715,0.639,5.0,-5.017,0.0,0.0762,0.0635,0.0,0.155,0.152,149.997,audio_features,0dWYd84A57fPNoxv8OFwCD,spotify:track:0dWYd84A57fPNoxv8OFwCD,https://api.spotify.com/v1/tracks/0dWYd84A57fPNoxv8OFwCD,https://api.spotify.com/v1/audio-analysis/0dWYd84A57fPNoxv8OFwCD,205800.0,4.0,
1768,0.926,0.523,1.0,-5.915,1.0,0.158,0.0269,0.000293,0.103,0.205,141.983,audio_features,5qu3j7Ou6LyQFSU9N7Sb5x,spotify:track:5qu3j7Ou6LyQFSU9N7Sb5x,https://api.spotify.com/v1/tracks/5qu3j7Ou6LyQFSU9N7Sb5x,https://api.spotify.com/v1/audio-analysis/5qu3j7Ou6LyQFSU9N7Sb5x,217339.0,4.0,
1769,0.553,0.502,0.0,-5.972,1.0,0.0409,0.299,0.0,0.764,0.296,129.976,audio_features,2rbDhOo9Fh61Bbu23T2qCk,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk,https://api.spotify.com/v1/audio-analysis/2rbDhOo9Fh61Bbu23T2qCk,210200.0,4.0,
1770,0.68,0.313,3.0,-13.672,0.0,0.0347,0.582,0.0,0.19,0.405,135.034,audio_features,3jq1RpStaB1YGyN3rRZGca,spotify:track:3jq1RpStaB1YGyN3rRZGca,https://api.spotify.com/v1/tracks/3jq1RpStaB1YGyN3rRZGca,https://api.spotify.com/v1/audio-analysis/3jq1RpStaB1YGyN3rRZGca,144724.0,4.0,
1771,0.843,0.806,6.0,-5.156,1.0,0.367,0.0729,0.0,0.758,0.821,97.858,audio_features,2O8gSQ9z52tZSLJnuzjkcG,spotify:track:2O8gSQ9z52tZSLJnuzjkcG,https://api.spotify.com/v1/tracks/2O8gSQ9z52tZSLJnuzjkcG,https://api.spotify.com/v1/audio-analysis/2O8gSQ9z52tZSLJnuzjkcG,139610.0,4.0,
1772,0.776,0.776,6.0,-6.366,0.0,0.316,0.102,0.0,0.138,0.68,161.983,audio_features,0AKwYorDdgm3NtusTmPlkn,spotify:track:0AKwYorDdgm3NtusTmPlkn,https://api.spotify.com/v1/tracks/0AKwYorDdgm3NtusTmPlkn,https://api.spotify.com/v1/audio-analysis/0AKwYorDdgm3NtusTmPlkn,207465.0,4.0,
1773,0.948,0.396,5.0,-8.08,0.0,0.173,0.00335,0.0,0.192,0.593,104.006,audio_features,6flur5o18COKeafnjLHRiJ,spotify:track:6flur5o18COKeafnjLHRiJ,https://api.spotify.com/v1/tracks/6flur5o18COKeafnjLHRiJ,https://api.spotify.com/v1/audio-analysis/6flur5o18COKeafnjLHRiJ,240000.0,4.0,
1774,0.644,0.501,0.0,-8.959,1.0,0.492,0.311,0.0,0.106,0.173,129.828,audio_features,5FxKZ4IajYIRDjAWAboiB4,spotify:track:5FxKZ4IajYIRDjAWAboiB4,https://api.spotify.com/v1/tracks/5FxKZ4IajYIRDjAWAboiB4,https://api.spotify.com/v1/audio-analysis/5FxKZ4IajYIRDjAWAboiB4,177000.0,4.0,
1775,0.702,0.708,10.0,-5.366,0.0,0.0547,0.201,0.0,0.118,0.713,147.98,audio_features,27a1mYSG5tYg7dmEjWBcmL,spotify:track:27a1mYSG5tYg7dmEjWBcmL,https://api.spotify.com/v1/tracks/27a1mYSG5tYg7dmEjWBcmL,https://api.spotify.com/v1/audio-analysis/27a1mYSG5tYg7dmEjWBcmL,198408.0,4.0,
1776,0.883,0.544,2.0,-7.92,1.0,0.233,0.507,1.6e-06,0.08,0.114,129.993,audio_features,32iPykTXUNZ9oGyACGUybq,spotify:track:32iPykTXUNZ9oGyACGUybq,https://api.spotify.com/v1/tracks/32iPykTXUNZ9oGyACGUybq,https://api.spotify.com/v1/audio-analysis/32iPykTXUNZ9oGyACGUybq,276794.0,4.0,
1777,0.823,0.558,9.0,-7.119,1.0,0.0278,0.397,2.03e-05,0.0821,0.674,155.974,audio_features,6GCIYIWUBSLontW6divqsw,spotify:track:6GCIYIWUBSLontW6divqsw,https://api.spotify.com/v1/tracks/6GCIYIWUBSLontW6divqsw,https://api.spotify.com/v1/audio-analysis/6GCIYIWUBSLontW6divqsw,175707.0,4.0,
1778,0.788,0.841,4.0,-4.006,0.0,0.143,0.122,0.0011,0.166,0.493,190.089,audio_features,4DyBx5MYoq8RsU33cEAIxT,spotify:track:4DyBx5MYoq8RsU33cEAIxT,https://api.spotify.com/v1/tracks/4DyBx5MYoq8RsU33cEAIxT,https://api.spotify.com/v1/audio-analysis/4DyBx5MYoq8RsU33cEAIxT,166476.0,4.0,
1779,0.807,0.887,1.0,-4.311,0.0,0.0361,0.016,0.000503,0.0811,0.606,122.015,audio_features,5itOtNx0WxtJmi1TQ3RuRd,spotify:track:5itOtNx0WxtJmi1TQ3RuRd,https://api.spotify.com/v1/tracks/5itOtNx0WxtJmi1TQ3RuRd,https://api.spotify.com/v1/audio-analysis/5itOtNx0WxtJmi1TQ3RuRd,229184.0,4.0,
1780,0.66,0.544,11.0,-9.44,0.0,0.06,0.103,0.000564,0.111,0.313,140.103,audio_features,0k7Qyc2J6cUryNNhf0pPEL,spotify:track:0k7Qyc2J6cUryNNhf0pPEL,https://api.spotify.com/v1/tracks/0k7Qyc2J6cUryNNhf0pPEL,https://api.spotify.com/v1/audio-analysis/0k7Qyc2J6cUryNNhf0pPEL,164624.0,4.0,
1781,0.657,0.854,11.0,-5.819,1.0,0.0454,0.00503,0.0,0.435,0.743,106.964,audio_features,3OB5BAGCGtnEYHRh7B6UH9,spotify:track:3OB5BAGCGtnEYHRh7B6UH9,https://api.spotify.com/v1/tracks/3OB5BAGCGtnEYHRh7B6UH9,https://api.spotify.com/v1/audio-analysis/3OB5BAGCGtnEYHRh7B6UH9,201347.0,4.0,
1782,0.829,0.73,6.0,-4.554,0.0,0.241,0.309,0.0,0.109,0.324,149.075,audio_features,76PwajqH3ej4hnk9tgaJpp,spotify:track:76PwajqH3ej4hnk9tgaJpp,https://api.spotify.com/v1/tracks/76PwajqH3ej4hnk9tgaJpp,https://api.spotify.com/v1/audio-analysis/76PwajqH3ej4hnk9tgaJpp,180780.0,4.0,
1783,0.959,0.539,4.0,-6.611,0.0,0.0958,0.172,0.0,0.108,0.657,103.0,audio_features,4W9XGjEUVG9junR70FOLii,spotify:track:4W9XGjEUVG9junR70FOLii,https://api.spotify.com/v1/tracks/4W9XGjEUVG9junR70FOLii,https://api.spotify.com/v1/audio-analysis/4W9XGjEUVG9junR70FOLii,204516.0,4.0,
1784,0.556,0.528,4.0,-8.033,1.0,0.0266,0.615,0.0964,0.122,0.163,159.821,audio_features,1HNywa8Bk0TmzRwQrzhtPo,spotify:track:1HNywa8Bk0TmzRwQrzhtPo,https://api.spotify.com/v1/tracks/1HNywa8Bk0TmzRwQrzhtPo,https://api.spotify.com/v1/audio-analysis/1HNywa8Bk0TmzRwQrzhtPo,285480.0,4.0,
1785,0.673,0.596,10.0,-7.891,1.0,0.0354,0.166,0.0,0.11,0.19,123.969,audio_features,3Kuu5vASpXK8oRsxOvau6P,spotify:track:3Kuu5vASpXK8oRsxOvau6P,https://api.spotify.com/v1/tracks/3Kuu5vASpXK8oRsxOvau6P,https://api.spotify.com/v1/audio-analysis/3Kuu5vASpXK8oRsxOvau6P,208567.0,4.0,
1786,0.852,0.568,1.0,-9.202,0.0,0.344,0.183,0.0,0.0993,0.504,81.526,audio_features,1q9jq5X5vwmewjOa2mHtQ1,spotify:track:1q9jq5X5vwmewjOa2mHtQ1,https://api.spotify.com/v1/tracks/1q9jq5X5vwmewjOa2mHtQ1,https://api.spotify.com/v1/audio-analysis/1q9jq5X5vwmewjOa2mHtQ1,180935.0,4.0,
1787,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1788,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1789,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1790,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1791,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1792,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1793,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1794,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1795,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1796,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1797,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1798,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1799,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1800,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1801,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1802,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1803,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1804,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1805,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1806,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1807,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1808,,,,,,,,,,,,,,,,,,,"{'status': 429, 'message': 'API rate limit exceeded'}"
1809,0.94,0.455,2.0,-6.046,1.0,0.21,0.0411,4.63e-06,0.114,0.106,108.065,audio_features,42vD3VJBNhxLQ1SWmryw8C,spotify:track:42vD3VJBNhxLQ1SWmryw8C,https://api.spotify.com/v1/tracks/42vD3VJBNhxLQ1SWmryw8C,https://api.spotify.com/v1/audio-analysis/42vD3VJBNhxLQ1SWmryw8C,195653.0,4.0,
1810,0.665,0.699,11.0,-5.265,1.0,0.0578,0.423,0.0,0.0969,0.585,124.896,audio_features,5tAa8Uaqr4VvA3693mbIhU,spotify:track:5tAa8Uaqr4VvA3693mbIhU,https://api.spotify.com/v1/tracks/5tAa8Uaqr4VvA3693mbIhU,https://api.spotify.com/v1/audio-analysis/5tAa8Uaqr4VvA3693mbIhU,190932.0,4.0,
1811,0.936,0.559,7.0,-8.591,0.0,0.158,0.479,0.0,0.129,0.517,112.339,audio_features,2MJdgSby3DtSS7bUJx2cly,spotify:track:2MJdgSby3DtSS7bUJx2cly,https://api.spotify.com/v1/tracks/2MJdgSby3DtSS7bUJx2cly,https://api.spotify.com/v1/audio-analysis/2MJdgSby3DtSS7bUJx2cly,241440.0,4.0,
1812,0.61,0.725,8.0,-5.131,1.0,0.15,0.367,0.0,0.154,0.291,146.163,audio_features,7e4KQkp5ZR1gXCAalRjX6B,spotify:track:7e4KQkp5ZR1gXCAalRjX6B,https://api.spotify.com/v1/tracks/7e4KQkp5ZR1gXCAalRjX6B,https://api.spotify.com/v1/audio-analysis/7e4KQkp5ZR1gXCAalRjX6B,201788.0,4.0,
1813,0.912,0.587,7.0,-7.395,1.0,0.0582,0.0394,0.01,0.111,0.435,143.027,audio_features,3BXXkwyhsHM0EPApHMhQC5,spotify:track:3BXXkwyhsHM0EPApHMhQC5,https://api.spotify.com/v1/tracks/3BXXkwyhsHM0EPApHMhQC5,https://api.spotify.com/v1/audio-analysis/3BXXkwyhsHM0EPApHMhQC5,179022.0,4.0,
1814,0.431,0.894,5.0,-2.673,0.0,0.33,0.0951,0.0,0.188,0.604,162.193,audio_features,1GxHeBvQ9935Dd3cSfsfBa,spotify:track:1GxHeBvQ9935Dd3cSfsfBa,https://api.spotify.com/v1/tracks/1GxHeBvQ9935Dd3cSfsfBa,https://api.spotify.com/v1/audio-analysis/1GxHeBvQ9935Dd3cSfsfBa,258760.0,4.0,
1815,0.663,0.675,2.0,-12.159,1.0,0.0359,0.0863,0.00133,0.117,0.176,101.004,audio_features,7wFybC8jBH3zE139OpCtpG,spotify:track:7wFybC8jBH3zE139OpCtpG,https://api.spotify.com/v1/tracks/7wFybC8jBH3zE139OpCtpG,https://api.spotify.com/v1/audio-analysis/7wFybC8jBH3zE139OpCtpG,202093.0,4.0,
1816,0.581,0.197,3.0,-7.697,1.0,0.0329,0.88,0.0,0.107,0.349,130.367,audio_features,79qxwHypONUt3AFq0WPpT9,spotify:track:79qxwHypONUt3AFq0WPpT9,https://api.spotify.com/v1/tracks/79qxwHypONUt3AFq0WPpT9,https://api.spotify.com/v1/audio-analysis/79qxwHypONUt3AFq0WPpT9,214293.0,4.0,
1817,0.588,0.821,5.0,-6.54,0.0,0.216,0.00579,0.000275,0.208,0.509,188.098,audio_features,5600nq7TiBraBX2jobyJ3l,spotify:track:5600nq7TiBraBX2jobyJ3l,https://api.spotify.com/v1/tracks/5600nq7TiBraBX2jobyJ3l,https://api.spotify.com/v1/audio-analysis/5600nq7TiBraBX2jobyJ3l,182075.0,4.0,
1818,0.602,0.658,1.0,-5.934,1.0,0.0558,0.0233,6e-05,0.237,0.268,145.031,audio_features,5OCJzvD7sykQEKHH7qAC3C,spotify:track:5OCJzvD7sykQEKHH7qAC3C,https://api.spotify.com/v1/tracks/5OCJzvD7sykQEKHH7qAC3C,https://api.spotify.com/v1/audio-analysis/5OCJzvD7sykQEKHH7qAC3C,197547.0,4.0,
1819,0.667,0.741,1.0,-4.099,1.0,0.0378,0.0425,0.0,0.0761,0.422,149.908,audio_features,4EAV2cKiqKP5UPZmY6dejk,spotify:track:4EAV2cKiqKP5UPZmY6dejk,https://api.spotify.com/v1/tracks/4EAV2cKiqKP5UPZmY6dejk,https://api.spotify.com/v1/audio-analysis/4EAV2cKiqKP5UPZmY6dejk,204747.0,4.0,
1820,0.601,0.794,7.0,-5.844,0.0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,audio_features,27rdGxbavYJeBphck5MZAF,spotify:track:27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/tracks/27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/audio-analysis/27rdGxbavYJeBphck5MZAF,217467.0,4.0,
1821,0.658,0.804,0.0,-5.735,1.0,0.0377,0.00463,0.0,0.178,0.508,120.047,audio_features,1pfgsjmxVZhoZpeDx6POKv,spotify:track:1pfgsjmxVZhoZpeDx6POKv,https://api.spotify.com/v1/tracks/1pfgsjmxVZhoZpeDx6POKv,https://api.spotify.com/v1/audio-analysis/1pfgsjmxVZhoZpeDx6POKv,205793.0,4.0,
1822,0.85,0.785,8.0,-4.963,0.0,0.345,0.0367,0.0,0.155,0.718,145.063,audio_features,0Fpen1PTuEnCmOJtUU9Iud,spotify:track:0Fpen1PTuEnCmOJtUU9Iud,https://api.spotify.com/v1/tracks/0Fpen1PTuEnCmOJtUU9Iud,https://api.spotify.com/v1/audio-analysis/0Fpen1PTuEnCmOJtUU9Iud,343099.0,4.0,
1823,0.704,0.611,2.0,-6.112,1.0,0.0409,0.217,0.0,0.0812,0.22,100.0,audio_features,2FY7b99s15jUprqC0M5NCT,spotify:track:2FY7b99s15jUprqC0M5NCT,https://api.spotify.com/v1/tracks/2FY7b99s15jUprqC0M5NCT,https://api.spotify.com/v1/audio-analysis/2FY7b99s15jUprqC0M5NCT,189467.0,4.0,
1824,0.861,0.481,2.0,-7.309,1.0,0.343,0.125,1.38e-05,0.0903,0.188,146.992,audio_features,2IoZOYOZDrWCOLoZoYedxQ,spotify:track:2IoZOYOZDrWCOLoZoYedxQ,https://api.spotify.com/v1/tracks/2IoZOYOZDrWCOLoZoYedxQ,https://api.spotify.com/v1/audio-analysis/2IoZOYOZDrWCOLoZoYedxQ,195736.0,4.0,
1825,0.926,0.703,11.0,-6.337,0.0,0.103,0.0659,0.0,0.231,0.485,125.022,audio_features,6KBYefIoo7KydImq1uUQlL,spotify:track:6KBYefIoo7KydImq1uUQlL,https://api.spotify.com/v1/tracks/6KBYefIoo7KydImq1uUQlL,https://api.spotify.com/v1/audio-analysis/6KBYefIoo7KydImq1uUQlL,223713.0,4.0,
1826,0.743,0.73,10.0,-4.314,0.0,0.125,0.287,8.1e-05,0.0778,0.15,179.972,audio_features,4uP3pUP18ennmz0tb3GphR,spotify:track:4uP3pUP18ennmz0tb3GphR,https://api.spotify.com/v1/tracks/4uP3pUP18ennmz0tb3GphR,https://api.spotify.com/v1/audio-analysis/4uP3pUP18ennmz0tb3GphR,197968.0,4.0,
1827,0.754,0.342,10.0,-8.677,0.0,0.0991,0.073,0.0,0.193,0.423,128.981,audio_features,5qHirGR7M9tdm6C17DlzSY,spotify:track:5qHirGR7M9tdm6C17DlzSY,https://api.spotify.com/v1/tracks/5qHirGR7M9tdm6C17DlzSY,https://api.spotify.com/v1/audio-analysis/5qHirGR7M9tdm6C17DlzSY,121347.0,4.0,
1828,0.61,0.458,9.0,-11.336,1.0,0.36,0.696,0.000103,0.0852,0.246,192.099,audio_features,4at3d5QWnlibMVN75ECDrp,spotify:track:4at3d5QWnlibMVN75ECDrp,https://api.spotify.com/v1/tracks/4at3d5QWnlibMVN75ECDrp,https://api.spotify.com/v1/audio-analysis/4at3d5QWnlibMVN75ECDrp,240342.0,4.0,
1829,0.872,0.591,6.0,-6.952,0.0,0.359,0.111,0.0,0.144,0.696,131.982,audio_features,0hPLZrnDgtKxrym1BHjDhd,spotify:track:0hPLZrnDgtKxrym1BHjDhd,https://api.spotify.com/v1/tracks/0hPLZrnDgtKxrym1BHjDhd,https://api.spotify.com/v1/audio-analysis/0hPLZrnDgtKxrym1BHjDhd,205352.0,4.0,
1830,0.884,0.346,8.0,-8.228,0.0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016,audio_features,2fQrGHiQOvpL9UgPvtYy6G,spotify:track:2fQrGHiQOvpL9UgPvtYy6G,https://api.spotify.com/v1/tracks/2fQrGHiQOvpL9UgPvtYy6G,https://api.spotify.com/v1/audio-analysis/2fQrGHiQOvpL9UgPvtYy6G,220307.0,4.0,
1831,0.584,0.42,8.0,-7.827,1.0,0.0322,0.236,0.0,0.119,0.283,90.051,audio_features,13TMuxC8tdSfthXpHG9D26,spotify:track:13TMuxC8tdSfthXpHG9D26,https://api.spotify.com/v1/tracks/13TMuxC8tdSfthXpHG9D26,https://api.spotify.com/v1/audio-analysis/13TMuxC8tdSfthXpHG9D26,170667.0,4.0,
1832,0.599,0.448,8.0,-6.312,1.0,0.0232,0.163,0.0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400.0,3.0,
1833,0.662,0.714,5.0,-5.68,0.0,0.121,0.312,0.0,0.179,0.464,147.997,audio_features,52okn5MNA47tk87PeZJLEL,spotify:track:52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/tracks/52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/audio-analysis/52okn5MNA47tk87PeZJLEL,212120.0,4.0,
1834,0.888,0.74,8.0,-5.363,1.0,0.238,0.00586,0.0,0.218,0.664,100.003,audio_features,1NHlyKgtR4roNylOhidKSv,spotify:track:1NHlyKgtR4roNylOhidKSv,https://api.spotify.com/v1/tracks/1NHlyKgtR4roNylOhidKSv,https://api.spotify.com/v1/audio-analysis/1NHlyKgtR4roNylOhidKSv,175711.0,4.0,
1835,0.773,0.699,1.0,-5.982,0.0,0.0958,0.488,3.6e-06,0.0814,0.513,104.941,audio_features,4BiiOzZCrXEzHRLYcYFiD5,spotify:track:4BiiOzZCrXEzHRLYcYFiD5,https://api.spotify.com/v1/tracks/4BiiOzZCrXEzHRLYcYFiD5,https://api.spotify.com/v1/audio-analysis/4BiiOzZCrXEzHRLYcYFiD5,180120.0,4.0,
1836,0.611,0.52,0.0,-5.445,1.0,0.0346,0.0132,0.0,0.105,0.771,159.927,audio_features,6GzApXoBQiiAjak3tOQfV3,spotify:track:6GzApXoBQiiAjak3tOQfV3,https://api.spotify.com/v1/tracks/6GzApXoBQiiAjak3tOQfV3,https://api.spotify.com/v1/audio-analysis/6GzApXoBQiiAjak3tOQfV3,149878.0,4.0,
1837,0.518,0.467,0.0,-6.184,1.0,0.0302,0.662,0.0,0.0853,0.386,132.854,audio_features,5WtfUKzXircvW8l5aaVZWT,spotify:track:5WtfUKzXircvW8l5aaVZWT,https://api.spotify.com/v1/tracks/5WtfUKzXircvW8l5aaVZWT,https://api.spotify.com/v1/audio-analysis/5WtfUKzXircvW8l5aaVZWT,173307.0,4.0,
1838,0.63,0.694,11.0,-6.257,0.0,0.0253,0.00281,0.0,0.0719,0.216,97.005,audio_features,04ZTP5KsCypmtCmQg5tH9R,spotify:track:04ZTP5KsCypmtCmQg5tH9R,https://api.spotify.com/v1/tracks/04ZTP5KsCypmtCmQg5tH9R,https://api.spotify.com/v1/audio-analysis/04ZTP5KsCypmtCmQg5tH9R,195519.0,4.0,
1839,0.636,0.953,2.0,-3.74,1.0,0.0353,0.0244,0.0164,0.108,0.397,142.011,audio_features,12mGwph2YzDIlChtq3EdXP,spotify:track:12mGwph2YzDIlChtq3EdXP,https://api.spotify.com/v1/tracks/12mGwph2YzDIlChtq3EdXP,https://api.spotify.com/v1/audio-analysis/12mGwph2YzDIlChtq3EdXP,273803.0,4.0,
1840,0.713,0.62,0.0,-4.513,1.0,0.0422,0.171,1.16e-06,0.118,0.206,130.09,audio_features,4paAidoE8VAemwU4jgCc6l,spotify:track:4paAidoE8VAemwU4jgCc6l,https://api.spotify.com/v1/tracks/4paAidoE8VAemwU4jgCc6l,https://api.spotify.com/v1/audio-analysis/4paAidoE8VAemwU4jgCc6l,211785.0,4.0,
1841,0.7,0.872,10.0,-5.896,1.0,0.0666,0.121,7.08e-06,0.103,0.761,125.03,audio_features,7FjZU7XFs7P9jHI9Z0yRhK,spotify:track:7FjZU7XFs7P9jHI9Z0yRhK,https://api.spotify.com/v1/tracks/7FjZU7XFs7P9jHI9Z0yRhK,https://api.spotify.com/v1/audio-analysis/7FjZU7XFs7P9jHI9Z0yRhK,190302.0,4.0,
1842,0.652,0.678,2.0,-6.183,1.0,0.0541,0.183,3.26e-05,0.106,0.28,72.989,audio_features,6Hgh47WXVKtXN5zGOu0hjI,spotify:track:6Hgh47WXVKtXN5zGOu0hjI,https://api.spotify.com/v1/tracks/6Hgh47WXVKtXN5zGOu0hjI,https://api.spotify.com/v1/audio-analysis/6Hgh47WXVKtXN5zGOu0hjI,263014.0,4.0,
1843,0.925,0.397,5.0,-11.265,1.0,0.169,0.0889,5.12e-05,0.144,0.429,130.008,audio_features,4NdXQlDTzxbOMkzJGWFtz3,spotify:track:4NdXQlDTzxbOMkzJGWFtz3,https://api.spotify.com/v1/tracks/4NdXQlDTzxbOMkzJGWFtz3,https://api.spotify.com/v1/audio-analysis/4NdXQlDTzxbOMkzJGWFtz3,132923.0,4.0,
1844,0.441,0.527,3.0,-5.318,1.0,0.0966,0.172,0.0,0.233,0.589,96.37,audio_features,7uiBocndm12aKbsdnQ3Scx,spotify:track:7uiBocndm12aKbsdnQ3Scx,https://api.spotify.com/v1/tracks/7uiBocndm12aKbsdnQ3Scx,https://api.spotify.com/v1/audio-analysis/7uiBocndm12aKbsdnQ3Scx,187298.0,4.0,
1845,0.87,0.35,1.0,-6.082,1.0,0.277,0.00661,0.000483,0.108,0.175,74.963,audio_features,2Grb4G6t9VIqo6moKUloom,spotify:track:2Grb4G6t9VIqo6moKUloom,https://api.spotify.com/v1/tracks/2Grb4G6t9VIqo6moKUloom,https://api.spotify.com/v1/audio-analysis/2Grb4G6t9VIqo6moKUloom,168347.0,4.0,
1846,0.489,0.598,1.0,-4.929,1.0,0.036,0.218,0.0,0.35,0.172,134.045,audio_features,1gm616Plq4ScqNi7TVkZ5N,spotify:track:1gm616Plq4ScqNi7TVkZ5N,https://api.spotify.com/v1/tracks/1gm616Plq4ScqNi7TVkZ5N,https://api.spotify.com/v1/audio-analysis/1gm616Plq4ScqNi7TVkZ5N,228373.0,3.0,
1847,0.725,0.321,1.0,-10.744,0.0,0.323,0.578,0.0,0.0884,0.319,70.142,audio_features,14msK75pk3pA33pzPVNtBF,spotify:track:14msK75pk3pA33pzPVNtBF,https://api.spotify.com/v1/tracks/14msK75pk3pA33pzPVNtBF,https://api.spotify.com/v1/audio-analysis/14msK75pk3pA33pzPVNtBF,178640.0,4.0,
1848,0.724,0.647,1.0,-5.642,1.0,0.0658,0.28,0.0,0.102,0.435,106.96,audio_features,2rPE9A1vEgShuZxxzR2tZH,spotify:track:2rPE9A1vEgShuZxxzR2tZH,https://api.spotify.com/v1/tracks/2rPE9A1vEgShuZxxzR2tZH,https://api.spotify.com/v1/audio-analysis/2rPE9A1vEgShuZxxzR2tZH,207333.0,4.0,
1849,0.822,0.484,1.0,-7.166,1.0,0.0865,0.0311,6.22e-06,0.31,0.0934,150.061,audio_features,0SfG57HqtBNqKN9O27fo1s,spotify:track:0SfG57HqtBNqKN9O27fo1s,https://api.spotify.com/v1/tracks/0SfG57HqtBNqKN9O27fo1s,https://api.spotify.com/v1/audio-analysis/0SfG57HqtBNqKN9O27fo1s,129778.0,4.0,
1850,0.714,0.474,8.0,-4.993,1.0,0.039,0.374,0.0,0.106,0.376,62.484,audio_features,0todbbT9g5uQGbeFCiBf2F,spotify:track:0todbbT9g5uQGbeFCiBf2F,https://api.spotify.com/v1/tracks/0todbbT9g5uQGbeFCiBf2F,https://api.spotify.com/v1/audio-analysis/0todbbT9g5uQGbeFCiBf2F,212293.0,3.0,
